"","superkingdom","phylum","class","order","family","genus","species"
"c2adf8792081a7ce0686102cb620f769",NA,NA,NA,NA,NA,NA,NA
"44f3ffec2eb0c553823aebb84f412647","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"613a6d127d9c895e471a18014efdb1e4","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1330e2af8ccbc2029e999033aa2e1283","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a132e7a28230baba7e3f2d138413c211","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"31b7df267d5918ddd26bca19fff904ee","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d550bd35bc962c3bf689d710bbdec88e","Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"fdb0aa479d4e63d97eed5ad3d93c4820","Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Gloeoporus","Gloeoporus pannocinctus"
"fdac0c52db28c68443f73f7b51deba66","Eukaryota","Ascomycota","Dothideomycetes","Dothideales",NA,NA,NA
"46c5b240c79fdaeee0a4c2161d056379","Eukaryota","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Blumeria","Blumeria graminicola"
"dc5f906777511152e0d60f7b4ae1557a","Eukaryota","Ascomycota","Dothideomycetes",NA,NA,"Leptospora","Leptospora sp."
"169e93002bfa4dd587e623b81c0fd723","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"cda944e0214bd70778db65a0d94e2307","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0674003dd4c37623c09370a434ba41f2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1c1a2b5a150a69c04b6a3567da434d44","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d0bbfbb6c37e3b5ff9ac54d8c843c49c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5f3564c1f9fd34ba37ad44d2e7d89cce","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1f9dbd7c227825bea6ea9597afec6393","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f7e917cef540ed51bd818d9309b7121b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4c85faf02e256d4328208b87ed5e331f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"353e16597d049894a386334c5c640740","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"2e2ec58f57e3ebe3cc8eb36b8b25515a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ccc6ce58f6a7661a1892ed02ead6b3f1","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"930a3be78ac0d5d2aab6ce40a6b5827a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8a4bc9fe3af5739fc41dd8c5e4c97b1c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c1ea5a517d25ea602fc90b7498084508","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"46de91ac42e1dfed16c12dde7fed0a94","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4d7dde80e7954e288759c11acdaced6b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"86a2dabbd082466d0fca88e79f980619","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1e3402a71e41b0e2f6c3c869bf85e4e3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"50e69685a654c2eb80e22b3a149b823b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3b28ff3fd6d78ca5cce2009fed1ae231","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ef7e8e1ffd73a55916caa0aedd547ad4","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0171f4625fc5e9d8c6833516f66a3cde","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"914858f61c2da2cb27c1fa3ba681e242","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e0f700e736abbf259ad5cc61d4fe5756","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"848b84dddf3487179d630a17612b6da6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d7c9fb8955bbf1d9a08ad69ed8f302a2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"47a62058afe7fb3a2db4130a0035d155","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6e075c904f95c911fe427d112385be89","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"10e163e3285996de4b8cccf44d1c1ba3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"51cc446cd5d454979b829b7041b83773","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"47292e4e420f022b328ff45a513b7fae","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3002c60c392638a1067c470968aaa2b0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9f77557e291c47c95d835290ebaec8bc","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"db55c2d568793f284c615c4726c156a1","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e3bf60356a22b204f50ac1c0cbc55f15","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"54b7f11fc1e13a7285f32ef90c339584","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d32d35e049a95ed95ccea5f6cd6f394c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"729afe971956f3c6be77eed3ea438314","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"409ebf804ea40815b63fc9d23fd65d41","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"17a0efe246d85c8c8f35b87bd84ec8da","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"dacd4b1f743ba3265cad94284dfdfc8a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7463741cea1b6d286547cb8fcabe80f0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"fa7f795f5afec113d15a541dacdc7208","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"59a713bbef49a48b212ca33a554d4fdc","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6a7c98069bed45aca66fc81833387b80","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1d7d0584699d7e62d10779c0581add84","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8ca64f36fbc81140f8a1a49447e3a45b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0f0d29c75e505e617cb78b26ff29bb86","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ecb870c324ad414ccb80c2c27b694480","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c491944127e5b188eff888907d019b5c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"730d1adb8acd22b468699922e889350b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"36e40bebcce2c63a30811f6e8601fc2d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ce30d82b274bcb8e44f438c5a9c80271","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"2a125b1dbc3cd3262659fa3d3c5d93d0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c921ca0c28f6e16f85e40cccd73adb91","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6614347beb0035c5164b27efbd98b49a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3807e37d5bbd6fa0fe928f487eff6c92","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"30d90570611d01d0af09fab16b181894","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c947d18a6443c7a307b9cd8b557e0fef","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4bc9afdeb215f7f937c2945b0d15222d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a79a006671352392ab46e228149ee8d5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bb094a0359b39d0231e56e555eeadeb2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"850127f3c3916fd8a87b22d379e71afe","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"05e777ebc9e491935e6000c5f501906c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8b6f14b4339b49194702da9e8acb7280","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f58640c4b8964d5f0078d3e53c7aae13","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7f6cfb1e19eee1a06841579ac819ba95","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6fcb769bdf8e8c5cad30353dad7f33aa","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b20b6895fe295e189e946cad489ff57e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7e6d83034faeb0c8e8e52953cf8e822f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0fee73a6620f212a67ddabfad9e3acec","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b8874dbf0646bba7eb842c140c2a0b39","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ca3d92b96ad42c58eed183281f5eeabb","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4a42f595d9d6b844d23ef392eda5837e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1675ef7c49a6e8536e9277bcb9f84eda","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a2b938153674890bce1d554db0fbd9e5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"136f9edd4b15445855a9365d309a5eb4","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3150581e3d0861e052a6c4d46ffa16b8","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"52993361cc31c13af6df990a7ea7655b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4306e2c972f86cc4452c496c10a26225","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"714be5c56df47a05fbd8645faca3d4a2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"dfe6ab70e37040b2ed733863daf13fb2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"81a2751384991c6aafaa044689890dca","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"96ced87572741e30ec46b1d9c333e9be","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a5b9c73dfd59191f7c12126b96b5e55d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0eeb9ef64d0dffefd2bc6353622e1433","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d9851d14b1e51561da5dffc9cf7f11aa","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b7cb1484a15435a5d8df69319ec3ab7e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"538432f83e7c5fb781683b46911d4ab5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"fe8c39b7f5b09b519753eba1b0d0dbe2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e24bc8f950753690f59088961529b792","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a24e554650cd0852e09b590701826958","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9bc75809672efd66adf361305b6d67a3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"dcf40814c6852b8bd3fc0f0941347d60","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0a573b065093b05cc63b0b71bc7a8062","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5cbbe62e3ac34017f2e2e711d99ddc95","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6dd440001728dd8fa82181dcb4734275","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f5e1fd5d43e986ecf247e27c4405e31f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"cb471459ce3e456d2ef3608a41e0a58d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"df01e7200038c84d8bc2fee107b20416","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b6e8e5c05c9edb8ca436a75d2764311a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"420cb57664cf40190c6ec68ecdb29703","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d966c1183b9a395a08419124b3cd8384","Eukaryota","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"f431a58892333b65299a2ef79de73772","Eukaryota","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"24a96129bb17cf4fe24daf3598236f49","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c4578c0225853da1a31c6cf486c27a31","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7cabad582a4092c52366c912d715731c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e6b93bb11c185157b073313e6c71311e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"fb6c41b3bad0fcc780d9f6c2acbb2fce","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f89ff188385278087fc162f65737c671","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e2d4c15f36fc801c4b92d8b204828e85","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ed938f65f07134a656efa98ba65b6704","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"dcc2a066f46639060b8a0eb060fc93b0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"15cebf50835dcc0cc4cd5fcdcd5d8c9b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ae35dcca5f210c8fba1b8bc75886a535","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"92f229905f7688b8f98adb785a8738b6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0d8207e68a7ae4c74f611172d87c3448","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"816a4878df72c4390c6b8d4a3385e0e5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b778cf22b94db16a37682a9887833dcb","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"145c8368152d331d751fcdb9665c4430","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6ed7db62c799e780b825d67869d5fed3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ba3b2cad58cced48fb7020581e2deb49","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d0370cdf196a00abd85fc848d2ad764c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bb304cf589ad09ce371a57606ba3bf12","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"fd2023e24d686a60538f9eb0d58b8f26","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d355981159d3302bfd76ecb038789a4d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3c767a5959fcc1cf99025023c5fbfd99","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"57af65864057e14916bec508d8908334","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"af01c3bb14dd65ec477fc1c059c708be","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"758eb41d69e3f5b8d718364f042afeba","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"2206a61df818b6be6bac77bf7b3e6de5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4534372c7102af7dae8ef78644ef9a65","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9b9007d7d73a7867692c8217dd2b708a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"21402df5eac22a048e795479dd0dc54c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"faa156535eb25563b3a2f36c4407a67f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e2d54f679cdb3181791a515a18c7a829","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bc6f752dfeb53549ef9f1b13594f9bbe","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"471fce17d3a193e59316b67ec377959e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e867290c36f6c26cab6b548f87e1ffc3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"17044f59fdec952686d7be62a6e3cb79","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e5ef656c5df24cd504407503a89bc295","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7e3af937f1a89ac8577e39cdfbb1fcc0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d5b968a8b9a505816beb9685dfb26e19","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"061e8068fb7a833da9b454b10a276ad6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"2fa47289b127d62877a4264892e7777d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f2f112ce81dc6d71354321310702bc58","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"126ac341876c55875f882f85b7c79f3a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"cb36026026ac87e35e1e880a28dd77b9","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7dd59fbf8ebbc06f33f313c0f9e4f0d6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"224e06bf1921bb1a02c1e1ab1188441f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"38fd468ccb219496e58ce753555a78d3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"723ee10115095f374a59f44abbd62bf3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"694509e71dc12401647c7c006065bd54","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"87b21e0534a5d48434705646f961b4fd","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
