"","superkingdom","phylum","class","order","family","genus","species"
"51796029e4b2182bd109bb9f538debe7","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus gansuensis"
"23e6506134a4e4e949768462645d781c","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus arachidis"
"c0b06d98aa4ccd0bf865fbadfd3de7f9","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"e370e8064547ce2ce8e4dcf4e3b8cdd9","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"25d93d492a0603f04d681b12b97e6970","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Aneurinibacillus","Aneurinibacillus danicus"
"dd2b3659f91a79b883ecf2d770641bfe","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"acc508f7ea8c595a65ace6ab58c10ac0","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"389fff1923a6a9a2d87bb51813a692ea","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"bf6559663821e285d4a41da6807ea4e2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"37a3f3500549c99015a023aaf96fae1d","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter fusiformis"
"420ca0b838eec3b25f0f0cfadfd2fbdd",NA,NA,NA,NA,NA,NA,NA
"0f9665f0a88c42c97103f8c2d34b61c0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella rubra"
"19bbff79870803b9c80b5ac5bd3630be","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Deserticella","Deserticella xinjiangensis"
"ca928327c2b0084983c3fc0882490cbf",NA,NA,NA,NA,NA,NA,NA
"94974d6dbd2944b28e6f6a05067caf02",NA,NA,NA,NA,NA,NA,NA
"91fc8a0a5b5dbefb27fc7022f1414a2a",NA,NA,NA,NA,NA,NA,NA
"50503ee85da9d3c443bb19c429bea852",NA,NA,NA,NA,NA,NA,NA
"eda0878e668a962dfe17c467c133b7e8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"6b345b9d82b07e7f4827d20d1c01e448","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"db651bc30428c82c8bbcfb04901a4663","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium yanoikuyae"
"2f5c2aad68e11a7040eaeaccbd0c4858","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Sphingosinicella","Sphingosinicella humi"
"0cbbeb748845261ce6ff03d10b79b12e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Sphingosinicella","Sphingosinicella humi"
"3bc8deae31a11735142c4c15d57a44e6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium boeckii"
"2d5147b6800ec18e25dff09282a730c5","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas crusticola"
"f5c8475a27daef0cd19ccd17bd85a673","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Sphingosinicella","Sphingosinicella humi"
"9a559c5bcef9676fdbc87947e83a3306","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"5513b5734639a8ec995de11de0d3c641","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"6bace989e4503002a77e6872e9686cac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Pelagerythrobacter",NA
"9d5dae61b17596e98d4214467a93bfa4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium endophyticum"
"4f5f9fbb24480fdc61150ae4e8209619","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"2c6de19521242a06be7fd8c717e24f96",NA,NA,NA,NA,NA,NA,NA
"61ca3d21a3184919bade37bf6f952e7c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Tsuneonella","Tsuneonella aeria"
"4c91e762265f15b51ace30eb17f2e8f3","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhabdus","Rhizorhabdus wittichii"
"dc6473cfc3e3ec9ecf1aa5c14ebd712e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhabdus","Rhizorhabdus histidinilytica"
"51b34e01fbb433ba1455e69d3fb9095a",NA,NA,NA,NA,NA,NA,NA
"10a5f170cba5d53af40427cf676e421c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium jiangmenense"
"86fc1427a073b7d6c3060a556b034ed1","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"613dd193d7d5366281916ddc837f9628","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Tsuneonella","Tsuneonella aeria"
"cf97aa1c71e34141fc017a3dcf56e5b4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas leidyi"
"2b3d2241901b3ef8f3cfcc49e8bcc630","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceibacterium","Croceibacterium xixiisoli"
"72b1e664b99926cde937963cf3dca117","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas leidyi"
"3274b32ecf0df0d5b01f6fd221a22d5d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"626a96dedc70f48b5dfb1dae941715d7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"fba7d15d309bbe1ca14c5a28c841bcb8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium jiangmenense"
"9f04687b04d2110cef8c5193176bebf7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Alteriqipengyuania","Alteriqipengyuania halimionae"
"48044f057b4f78b40ff57d8bd3bae455","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter insulae"
"7241af22a31f18a1eb68f93a02e5814d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter segetis"
"a60365e3b8f961db4dbe9d180a4855ee","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"0e5c4e89eac2013d583ffe84f4f7cf08","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter insulae"
"4c4b7de887f36b9a51e0e13b3c28a1a8",NA,NA,NA,NA,NA,NA,NA
"baee886c67a780fe7b0508d9f58f72e5","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter segetis"
"286875cde534e3e17309c9eb0456d6d8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"eae246ede1743b4fe1b067cfc3ee4426","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas aurantiaca"
"7c0201952ab55cb01a95d832492fc65a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas aurantiaca"
"e6c95af65c7f32a6bc59c2ab087c2ba6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"7f19204e85d494d682a83f6f15a04633","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"37a919150fec0eadb22ed49b0448ba91","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"4a2c160503d15a8a0eff8bec04fd755e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ef7d6b071e86606a72d0e8edf4d9bf0a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium resinovorum"
"27bc751076e484cc77f8268a909cbdc1","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas zeicaulis"
"75ad6d6eb7beffaa49f41a2719548655","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Qipengyuania","Qipengyuania algicida"
"1099623af1905bd54a036f50fdcca62f","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA
"c1eee1aeea32f9fc1bcf2ed78ed385e4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"e3fe470ca073eb2a7d52865a86b5f831","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas",NA
"19cbf3c9a22538112804f042886face3","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"114fcc460e47d83cbf9242ab71202a2d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas",NA
"7fcbbe89b66ae421f2c247bc9b32c5e4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas",NA
"7299cf9a59ed4c2f11908043428c35eb","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas","Blastomonas marina"
"3866cc3c46ab2e0e65546203f0bd302e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas canadensis"
"effbdbdf2a20198de8297eea97b1331e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas canadensis"
"7d311d7a97154c9409fe4c95dd632508","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas canadensis"
"3c0fc5040fd9d9488d340c3d8fb2f20c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas parva"
"140bf07c269333a1d70aa9c7d389e595","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas ginsengisoli An et al. 2013"
"24d4a43bff051542c1f3813eab89740a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas rosea"
"99de0def125871420024d1417cab2de5","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"6a96304ec0a12928cfb55f3ef9381759","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"511d14c060702bd8f96134fe90066da8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis bauzanensis"
"1f5f29f04762e41f595ad25269d19baf","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis bauzanensis"
"9224c9a18bd194e8417ec6fadf200512","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium azooxidifex"
"da5aca0b894983c4d554f29768f8df4c","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio variabilis"
"affaecfe054b0ede0abccb40546e2a81","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas horti"
"3ca0b5daaf23b4ce7c180c30fa2fc5e8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"92636c94ff551b0435d6860d225fdab5","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas yabuuchiae"
"4319f312f3ac4bd5c084f3d0fbb4d5ba","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c57187a462de80a3f0955a27289d55e7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c96d7ba7e99228a0f00a621ee13b094b","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9b119989cd3a57187a8338d6bcc98cd7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"141c3f51578191643244a08f44b2cf1b","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas edaphi"
"2a64fcdd1c93a87a194d50a99e583060","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas edaphi"
"a401bd80ec71ef5732a4bd1b8db35a5f",NA,NA,NA,NA,NA,NA,NA
"01ba6b6c63d6d1851d278e952357f1d3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae",NA,NA
"a8dfa591e67ea9b099a3884527bf8539","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter",NA
"cb76f51175bb9457d2622159810c14e8","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter",NA
"aeacf92523119487f310ea5e10b85cfd","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"c440945a3ede1b3520bdb6b971d54950",NA,NA,NA,NA,NA,NA,NA
"e7d07156a5bc1e6612a92a0bc3366b0c","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"18e916a9c748eecd215659c6976542fd","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium periodonticum"
"d2885ff205b60b5c721bb7c2f572b676",NA,NA,NA,NA,NA,NA,NA
"87efe9744e837628e3c3622d212a336c","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Belliella","Belliella pelovolcani"
"b10c802335e2b042f27d8ac54cb11488","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Belliella","Belliella pelovolcani"
"2cbbf77951386cde24712a2fa45e1bd5","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"528c0ebb1e78acc8c4b2cf698374cb3d","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"3db116ff29d023a3c6af81be3bdbec3d","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"f13df3794e23f66c5543512b6d197d4b","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"3922f2cddb9e76b5a448a690892ef76e","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"a30f81bd31d5724c33026f9fc4d5f194","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"3aa70a93977670631ef9af2e39d983c3","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"bc0af6b25490f98786f1dfdc21d13dcb","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"4a5763d031de05d01372fce6d915d2aa","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas lutea"
"ff4be6fd911e0f63739855e65a50eecf","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"003ff3e00253d02d01314a200956c7e2",NA,NA,NA,NA,NA,NA,NA
"bb3b49da6161934fa6e988373fc8a067","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus pectinilyticus"
"c0f4f315ed1404a773d78faa8eed2c57","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus pocheonensis"
"7513988fbb492e36ea5f89258a31a962","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus aceris"
"19b0d9af941fac7efe9bc1fab39c60f7","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus aceris"
"535c8e8371450b3619110004b1398060","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"1fc93de8158265204b9365601e99418e","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus lutrae"
"29142875fe9adb1f0f56e1f367b5b19e","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus marchantiophytorum"
"016a583c944bb5f5789df1de14788465","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus marchantiophytorum"
"bc624bd82c8efa539195d27f20cf7a36","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"23efc341e6ee6d92760024ab2e626552",NA,NA,NA,NA,NA,NA,NA
"0e6c081a7c566ef0e5b9132446527d20","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus baekrokdamisoli"
"3ac692ebe753f8d66699e4f9e6e3556c",NA,NA,NA,NA,NA,NA,NA
"d7a9c2b4ef6f7d7760e4ca4a74117159","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella anthropi"
"f5f200e1af08d7c17493e139c1c907e3","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"bb58eef5bbca5a07336b239eb494643c","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium","Cloacibacterium normanense"
"54653c27ee9fedbc787fcab3403c97be","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium","Cloacibacterium normanense"
"76c9d9ffc8d95ae5df6da137fd90da03","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium","Cloacibacterium normanense"
"9d0a2dd794294cdcbaa0ce5a49a8fec8","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium","Cloacibacterium normanense"
"bc9eb6809eca1c96048c59cdf2d66577","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae",NA,NA
"39cad7e0ff51014f2c2b38c3162bb992","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium taklimakanense"
"ffa84ff53db7912a532d6b9dd74191d6","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Halpernia","Halpernia marina"
"bb4e7c3b1324243e35f02849fc9afd45","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium taklimakanense"
"511f75d30fa3b82c174bda0768bcd220","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium vrystaatense"
"bca4c4f875c8db0e56eaeca0c6299c3d","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium echinoideorum"
"eef08b74bbc67d058a04924a1696f1cc","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"abe057605f360e9c424f8cf960b3091e","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA
"ea452a2c2713b2cc1790fdd5916d833b","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aquamicrobium","Aquamicrobium aestuarii"
"49025ff3c7f80be6c0497244b622c2d4","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae",NA,NA
"9eeabcf3f07c3fcb51bc7b93278ec709","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium composti"
"c9070a0044de40e95c3e18fdea60dc4c","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"d55bd1bacd58cad0ccc2a5dbb039b707","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aquamicrobium",NA
"a4b4e774dc5409902b620b443f8b8755","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Aureimonas",NA
"7c8ad651f68cd97b218c0492ca94e79a","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"714c9e501d012a44dda2741d6330f4c9","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Kaistiaceae","Kaistia","Kaistia soli"
"d54793a5003653e341de8e88c636b90f","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Chelativorans","Chelativorans intermedius"
"c5f81cf835bd1ea364eec8cbf159b4a3",NA,NA,NA,NA,NA,NA,NA
"c3f7352dc3ac0b122ee5592604746355","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium sediminum"
"7cd3ecb977e667673e371db1a0247ed3","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA
"2763680b30d89fd475004a7cc4210ad5","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae",NA,NA
"48a3423e0f9f5376a0b7af88d7c0b5c9","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA
"738ed76cefac06f88c38a17d575ae5cb","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium denitrificans"
"c808f8db5ec6c520b6dedcb2127f75f1","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae",NA,NA
"a30bce56ae3e69f8a2af683fe69dcff0","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA
"3101c6f36e17011040080bb9dcd716da","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA
"1b434d22e4691b19149f15f8e557135b","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","Rhodoplanes roseus"
"9392553c1cfb0c68d0336f27e8dd3368",NA,NA,NA,NA,NA,NA,NA
"abf545473b101d3691b00a9e4dd47ce5",NA,NA,NA,NA,NA,NA,NA
"aaada7e0344c99e506b1ec058a1bbd06",NA,NA,NA,NA,NA,NA,NA
"266658b609b4c5c2bc0bc6b9a7941965",NA,NA,NA,NA,NA,NA,NA
"cf7c23098bb946037aa86d0af43a8799",NA,NA,NA,NA,NA,NA,NA
"575549dec64c133de952a03a11ee727f","Bacteria","Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio bacteriovorus"
"ffa137e2e63a221af964128a663b33e1",NA,NA,NA,NA,NA,NA,NA
"95a5537cc06cb7643cc1cec4168fd37f",NA,NA,NA,NA,NA,NA,NA
"7eebe8e4e17cdbc6bf52b7a3becbd38b",NA,NA,NA,NA,NA,NA,NA
"1a02907e49b23fa9fc624b8bf13bafdf","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Ancylobacter",NA
"cb82cc39907546632d42753edf19152b","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"6eaacb96ed645659314fe0d44d7ed84a",NA,NA,NA,NA,NA,NA,NA
"db7dbccc569e367fd259bbf8f4dac2f0",NA,NA,NA,NA,NA,NA,NA
"6d3591887f9245b017f3deb06552af11","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"9e441e888e1f3fb5beb39ac8c2b6035e","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium hauense"
"27c9287f0e50220702a7108e6bb022a7","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Bizionia","Bizionia arctica"
"579fa55e5cf4be666d056fbdbd2d97f8","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides odoratus"
"32ba2b5991f5bec45b8c6fc5492c4581","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides fluvii"
"60114cd2ae669088f7e4190db67d61f3",NA,NA,NA,NA,NA,NA,NA
"6d6e15076cfca505b409bc2217292fb8",NA,NA,NA,NA,NA,NA,NA
"0b3f253d9072f772fb0917991f9d850c",NA,NA,NA,NA,NA,NA,NA
"1cb5520cc3ec9f5be8f06b8fd4848375","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoclostridium","Pseudoclostridium thermosuccinogenes"
"1003f0e49955ac71f639c248e320fa3a","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Acetivibrio","Acetivibrio straminisolvens"
"e98273561d8af487133c7884b880ffdb","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Acetivibrio","Acetivibrio clariflavus"
"86eea02ed39f081cbc86ec40b2568f6b",NA,NA,NA,NA,NA,NA,NA
"bb77c3134b5438fa5f6f5b7098c6df24",NA,NA,NA,NA,NA,NA,NA
